,CVE_DOC,FECHA_ENT,FECHA_VEN,CAN_TOT
2022,F37129,2022-01-06,2022-01-17,3462.0
2023,F37812,2022-03-31,2022-03-31,1035.0
2024,F37939,2022-04-13,2022-04-21,1035.0
2025,F29520,2019-09-17,2019-09-17,1682.0000000000002
2026,F35026,2021-05-12,2021-05-12,841.0000000000001
2027,F35974,2021-08-30,2021-08-30,3364.0000000000005
2028,F37373,2022-02-18,2022-02-15,5046.0
2029,F38800,2022-08-05,2022-08-11,1320.0
2030,F36042,2021-09-03,2021-09-18,8235.0
2031,F38952,2022-08-31,2022-09-15,2480.0
2032,F29768,2019-10-03,2019-10-03,2410.2200000000003
2033,F30332,2019-11-11,2019-11-21,3570.2200000000003
2034,F30762,2019-12-09,2020-01-10,3570.2200000000003
2035,F29444,2019-09-09,2019-09-09,1444.3999999999999
2036,F38290,2022-06-01,2022-06-01,717.24
2037,F39231,2022-10-03,2022-10-04,515.5
2038,F29890,2019-09-26,2019-11-13,4845.75
2039,F29891,2019-10-11,2019-11-13,4845.75
2040,F29892,2019-09-26,2019-11-13,4845.75
2041,F30150,2019-10-28,2019-12-05,4287.5
2042,F30199,2019-11-04,2019-12-08,4134.0
2043,F30246,2019-11-06,2019-12-13,4478.5
2044,F30485,2019-12-06,2020-01-03,4845.75
2045,F30569,2019-12-11,2020-01-12,4811.0
2046,F30570,2019-12-11,2020-01-12,4095.0
2047,F30571,2019-12-11,2020-01-12,1628.0
2048,F30572,2019-12-03,2020-01-12,4845.75
2049,F30701,2019-12-11,2020-02-05,2970.0000000000005
2050,F30703,2019-12-19,2020-02-05,4845.75
2051,F31003,2020-02-05,2020-03-06,2385.24
2052,F31173,2020-02-18,2020-03-19,4770.4800000000005
2053,F31245,2020-02-24,2020-03-25,4770.4800000000005
2054,F31397,2020-03-04,2020-04-03,4770.4800000000005
2055,F31478,2020-03-03,2020-04-11,1715.0
2056,F31571,2020-03-20,2020-04-19,4770.4800000000005
2057,F31579,2020-03-17,2020-04-22,4741.25
2058,F31759,2020-04-08,2020-05-27,4963.6
2059,F31760,2020-04-17,2020-05-27,4493.6
2060,F31869,2020-05-22,2020-06-24,3256.0000000000005
2061,F31960,2020-06-04,2020-07-10,1260.0
2062,F32010,2020-05-19,2020-07-18,4200.0
2063,F32023,2020-06-15,2020-07-19,4930.5
2064,F32044,2020-06-16,2020-07-23,2067.0
2065,F32082,2020-06-22,2020-07-26,4741.25
2066,F32140,2020-06-16,2020-08-01,2700.0
2067,F32554,2020-08-06,2020-09-17,4992.0
2068,F32555,2020-08-06,2020-09-17,2067.0
2069,F32556,2020-08-06,2020-09-17,1221.0
2070,F32557,2020-08-06,2020-09-17,1221.0
2071,F32558,2020-08-06,2020-09-17,826.8000000000001
2072,F32583,2020-08-12,2020-09-18,4541.6
2073,F32775,2020-08-06,2020-10-07,3553.6000000000004
2074,F32777,2020-09-04,2020-10-07,4102.0
2075,F32882,2020-08-06,2020-10-21,3553.6000000000004
2076,F32930,2020-09-18,2020-10-28,4050.0000000000005
2077,F32931,2020-09-18,2020-10-28,2700.0
2078,F33126,2020-10-07,2020-11-13,2165.0
2079,F33258,2020-10-07,2020-11-27,3553.6000000000004
2080,F33282,2020-10-22,2020-11-29,4710.0
2081,F33283,2020-10-22,2020-11-29,4880.0
2082,F33383,2020-10-23,2020-12-12,3112.4800000000005
2083,F33867,2021-01-08,2021-02-10,4845.75
2084,F33868,2020-12-23,2021-02-10,10660.800000000001
2085,F34035,2021-01-26,2021-02-28,4090.5000000000005
2086,F34252,2021-02-16,2021-03-20,4884.0
2087,F34253,2021-02-10,2021-03-20,4527.6
2088,F34254,2021-02-19,2021-03-20,3112.4800000000005
2089,F34255,2021-02-23,2021-03-20,4095.6000000000004
2090,F34404,2021-02-25,2021-04-02,3553.6
2091,F34405,2021-02-22,2021-04-02,1260.0
2092,F34434,2021-02-24,2021-04-04,3230.5000000000005
2093,F34522,2021-03-08,2021-04-15,4287.5
2094,F35128,2021-05-24,2021-06-23,4682.000000000001
2095,F35194,2021-05-28,2021-06-27,3579.2000000000003
2096,F35292,2021-06-07,2021-07-11,2587.0
2097,F35293,2021-06-07,2021-07-11,3812.0000000000005
2098,F35295,2021-06-01,2021-07-11,4858.500000000001
2099,F35533,2021-06-30,2021-08-08,4884.0
2100,F35819,2021-08-09,2021-09-11,1338.0800000000002
2101,F36692,2021-11-15,2021-12-18,4071.0000000000005
2102,F36693,2021-11-15,2021-12-18,4070.0000000000005
2103,F36694,2021-11-15,2021-12-18,2035.0000000000002
2104,F36695,2021-11-15,2021-12-18,2661.6000000000004
2105,F36696,2021-11-15,2021-12-18,3904.0000000000005
2106,F36697,2021-11-15,2021-12-18,3247.5000000000005
2107,F36983,2021-12-22,2022-01-21,2318.99
2108,F36984,2021-12-22,2022-01-21,4880.0
2109,F37009,2021-12-23,2022-01-22,3812.0
2110,F37178,2022-01-20,2022-02-23,3320.0000000000005
2111,F37481,2022-02-18,2022-03-27,2727.0
2112,F37482,2022-02-18,2022-03-27,4070.0000000000005
2113,F37483,2022-02-18,2022-03-27,3904.0000000000005
2114,F37484,2022-02-18,2022-03-27,3801.0000000000005
2115,F37485,2022-02-18,2022-03-27,4072.0000000000005
2116,F37486,2022-02-18,2022-03-27,4095.0000000000005
2117,F37487,2022-02-21,2022-03-27,4060.0000000000005
2118,F37589,2022-03-07,2022-04-09,4215.75
2119,F38233,2022-05-16,2022-06-25,6105.0
2120,F38234,2022-05-16,2022-06-25,4344.0
2121,F38235,2022-05-16,2022-06-25,8190.000000000001
2122,F38636,2022-07-15,2022-08-20,11980.0
2123,F38709,2022-07-29,2022-08-28,7532.0
2124,F38786,2022-08-03,2022-09-09,1653.6000000000001
2125,F39312,2022-10-14,2022-11-13,42101.4
2126,F39694,2022-11-23,2023-01-04,7107.200000000001
2127,F39812,2022-12-21,2023-01-21,4880.0
2128,F40119,2023-02-08,2023-03-12,1660.0000000000002
2129,F40120,2023-02-08,2023-03-12,4070.0000000000005
2130,F40121,2023-02-08,2023-03-12,8816.0
2131,F40172,2023-02-08,2023-03-19,17768.0
2132,F40212,2023-02-22,2023-03-24,4070.0000000000005
2133,F40213,2023-02-22,2023-03-24,8816.0
2134,F40214,2023-02-22,2023-03-24,17768.0
2135,F40215,2023-02-22,2023-03-24,4880.0
2136,F40216,2023-02-22,2023-03-24,1660.0000000000002
2137,F39354,2022-10-20,2022-10-20,48.040000000000006
2138,F32243,2020-07-14,2020-07-14,52.00000000000001
2139,F33274,2020-10-29,2020-10-29,350.00000000000006
2140,F33807,2021-01-05,2021-01-05,780.0000000000001
2141,F33915,2021-01-18,2021-01-18,92.43
2142,F35052,2021-05-14,2021-05-14,608.0
2143,F35338,2021-06-17,2021-06-17,824.0
2144,F36855,2021-12-03,2021-12-03,573.0
2145,F37617,2022-03-14,2022-03-14,764.0
2146,F38080,2022-05-04,2022-05-04,189.3435
2147,F38174,2022-05-17,2022-05-17,90.00000000000001
2148,F38592,2022-07-14,2022-07-14,293.08
2149,F31284,2020-02-24,2020-02-26,2078.9999000000003
2150,F36839,2021-12-01,2021-12-02,391.09000000000003
2151,F32271,2020-07-17,2020-07-17,159.5
2152,F33223,2020-10-22,2020-10-22,710.0
2153,F33664,2020-12-12,2020-12-08,1100.0
2154,F35545,2021-07-09,2021-07-09,132.0
2155,F31877,2020-05-26,2020-05-26,276.00000000000006
2156,F31982,2020-06-05,2020-06-15,679.5000000000001
2157,F32484,2020-08-03,2020-08-07,1638.48
2158,F32630,2020-08-14,2020-08-25,689.0
2159,F33197,2020-10-12,2020-10-21,5353.05
2160,F33198,2020-10-05,2020-10-21,5828.000000000001
2161,F33460,2020-11-04,2020-11-20,7271.400000000001
2162,F33678,2020-12-10,2020-12-09,2039.7600000000002
2163,F34367,2021-03-02,2021-02-26,2128.3448
2164,F35365,2021-06-21,2021-06-21,1703.7504000000001
2165,F35628,2021-07-14,2021-07-21,5353.05
2166,F36120,2021-09-10,2021-09-10,5353.05
2167,F37710,2022-03-22,2022-03-23,3568.0000000000005
2168,F38827,2022-08-10,2022-08-16,3406.92
2169,F39032,2022-09-08,2022-09-12,5353.05
2170,F40059,2023-01-30,2023-01-31,7997.000000000001
2171,F30690,2020-01-02,2020-01-03,375.0
2172,F31152,2020-02-17,2020-02-17,620.0
2173,F32137,2020-07-01,2020-07-01,2100.0
2174,F33081,2020-10-12,2020-10-12,224.0
2175,F33877,2021-01-12,2021-01-12,254.9
2176,F35156,2021-05-26,2021-05-26,409.7056
2177,F35160,2021-05-26,2021-05-26,409.7056
2178,F35178,2021-05-27,2021-05-27,409.7056
2179,F36733,2021-11-23,2021-11-23,723.4000000000001
2180,F39329,2022-10-18,2022-10-18,433.44
2181,F30211,2019-11-11,2019-11-11,918.7500000000001
2182,F30231,2019-11-12,2019-11-12,918.16
2183,F39109,2022-09-22,2022-09-22,137.0
2184,F36571,2021-11-03,2021-11-03,300.0
2185,F33503,2020-11-25,2020-11-25,38.546600000000005
2186,F33556,2020-11-27,2020-11-27,612.7330000000001
2187,F33620,2020-12-03,2020-12-03,137.0
2188,F35363,2021-06-21,2021-06-21,694.575
2189,F35551,2021-07-12,2021-07-12,155.16000000000003
2190,F36350,2021-10-06,2021-10-06,3848.4534000000003
2191,F36698,2021-11-18,2021-11-18,347.2875
2192,F38287,2022-06-01,2022-06-01,347.2875
2193,F38522,2022-07-05,2022-07-05,150.0
2194,F40220,2023-02-23,2023-02-23,1703.7504000000001
2195,F35859,2021-08-16,2021-08-16,2187.59
2196,F35860,2021-08-16,2021-08-16,350.42
2197,F31080,2020-02-10,2020-02-10,840.0000000000001
2198,F34476,2021-03-09,2021-03-09,1961.1034
2199,F36996,2021-12-23,2021-12-23,1815.63
2200,F38132,2022-05-11,2022-05-11,2440.0
2201,F38133,2022-05-11,2022-05-11,10279.1008
2202,F39610,2022-11-22,2022-11-22,5480.0
2203,F31762,2020-04-28,2020-04-28,450.0
2204,F32544,2020-08-17,2020-08-17,825.0000000000001
2205,F32651,2020-08-26,2020-08-26,412.53439999999995
2206,F33907,2021-01-15,2021-01-15,519.5
2207,F34189,2021-01-27,2021-02-12,4071.0
2208,F34786,2021-03-31,2021-04-15,1304.25
2209,F37194,2022-01-26,2022-01-26,1437.6
2210,F39974,2023-01-24,2023-01-24,748.0
2211,F33782,2020-12-21,2021-01-05,38.7931
2212,F38618,2022-07-19,2022-08-03,240.2
2213,F39532,2022-11-09,2022-11-24,1800.0000000000002
2214,F32145,2020-07-02,2020-07-02,4540.0
2215,F32239,2020-07-14,2020-07-14,7589.0
2216,F32837,2020-09-14,2020-09-14,300.0
2217,F33101,2020-10-13,2020-10-13,160.0
2218,F34021,2021-01-28,2021-01-28,5135.0
2219,F34369,2021-02-26,2021-02-26,1137.5
2220,F34370,2021-02-26,2021-02-26,1380.0
2221,F34394,2021-03-02,2021-03-02,227.5
2222,F34500,2021-03-11,2021-03-11,1380.0
2223,F34638,2021-03-26,2021-03-26,534.5454000000001
2224,F35345,2021-06-18,2021-06-17,7843.500000000001
2225,F35397,2021-06-23,2021-06-24,7350.000000000001
2226,F35696,2021-07-28,2021-07-28,460.00000000000006
2227,F36091,2021-09-08,2021-09-08,425.00000000000006
2228,F36333,2021-10-05,2021-10-05,1137.5
2229,F36384,2021-10-11,2021-10-11,267.27000000000004
2230,F36448,2021-10-19,2021-10-19,1370.0
2231,F37338,2022-02-11,2022-02-11,4550.0
2232,F37819,2022-04-01,2022-04-01,248.00000000000003
2233,F38481,2022-06-29,2022-06-29,298.70000000000005
2234,F38586,2022-07-13,2022-07-13,1717.5000000000002
2235,F39145,2022-09-26,2022-09-26,2205.5
2236,F29799,2019-10-04,2019-11-03,3430.0
2237,F29998,2019-10-16,2019-11-22,3524.1400000000003
2238,F30401,2019-11-13,2019-12-27,1127.65
2239,F30402,2019-11-13,2019-12-27,1127.65
2240,F30814,2020-01-06,2020-02-15,1511.22
2241,F31372,2020-02-21,2020-04-02,6213.400000000001
2242,F31582,2020-03-13,2020-04-22,2247.0
2243,F32014,2020-06-09,2020-07-18,1149.74
2244,F32288,2020-07-14,2020-08-19,991.6000000000001
2245,F32799,2020-09-01,2020-10-08,3490.0000000000005
2246,F33739,2020-12-16,2021-01-15,233.75
2247,F33830,2021-01-06,2021-02-05,5350.0
2248,F33871,2021-01-12,2021-02-11,4000.0
2249,F33987,2021-01-08,2021-02-25,4001.1000000000004
2250,F34229,2021-02-18,2021-03-19,13152.8
2251,F34305,2021-02-22,2021-03-25,5496.0
2252,F34408,2021-03-04,2021-04-02,2748.6000000000004
2253,F34622,2021-03-25,2021-04-24,1419.5
2254,F35069,2021-05-13,2021-06-17,1300.0
2255,F35769,2021-10-07,2021-09-04,6841.000000000001
2256,F36710,2021-11-19,2021-12-19,560.5
2257,F36927,2021-12-15,2022-01-14,400.00000000000006
2258,F40301,2023-03-01,2023-04-05,4580.8
2259,F31676,2020-03-31,2020-03-31,655.7672
2260,F33815,2020-12-21,2021-01-05,656.0300000000001
2261,F37555,2022-03-01,2022-03-04,1931.0
2262,F37706,2022-03-23,2022-03-23,369.6
2263,F31983,2020-06-15,2020-06-15,6110.7
2264,F34205,2021-02-03,2021-02-15,3877.5000000000005
2265,F37352,2022-02-10,2022-02-11,4258.9965
2266,F38078,2022-05-04,2022-05-04,3126.1600000000003
2267,F38553,2022-07-06,2022-07-08,3155.52
2268,F38712,2022-07-22,2022-07-29,5930.750000000001
2269,F38916,2022-08-18,2022-08-26,2970.0000000000005
2270,F39488,2022-11-03,2022-11-03,4258.9965
2271,F40058,2023-02-03,2023-01-31,2956.0
2272,F31604,2020-03-24,2020-03-24,1041.8625
2273,F32489,2020-08-06,2020-08-10,1041.8625000000002
2274,F35924,2021-08-19,2021-08-23,1041.8625000000002
2275,F37891,2022-04-07,2022-04-12,1736.4375000000002
2276,F40151,2023-02-13,2023-02-15,1736.4375
2277,F30362,2019-11-25,2019-12-10,474.27000000000004
2278,F37869,2022-04-08,2022-04-08,1609.7
2279,F34020,2021-01-28,2021-01-28,120.00000000000001
2280,F30625,2019-12-18,2019-12-18,347.2875
2281,F34079,2021-02-02,2021-02-02,694.575
2282,F32621,2020-08-24,2020-08-24,258.62
2283,F39129,2022-09-23,2022-09-23,1277.5059
2284,F32237,2020-07-13,2020-07-13,3062.9700000000003
2285,F32242,2020-07-14,2020-07-14,3062.9700000000003
2286,F32292,2020-07-10,2020-07-20,3062.9700000000003
2287,F33485,2020-11-13,2020-11-24,2200.0
2288,F35049,2021-05-06,2021-05-13,2378.0
2289,F37219,2022-01-24,2022-01-28,3567.0000000000005
2290,F31486,2020-02-25,2020-03-12,1924.7500000000002
2291,F33023,2020-10-06,2020-10-06,1960.0000000000002
2292,F36932,2021-12-15,2021-12-15,92.68
2293,F36940,2021-12-16,2021-12-16,2600.0
2294,F37721,2022-03-24,2022-03-24,3570.0
2295,F37723,2022-03-24,2022-03-24,315.0
2296,F38971,2022-09-02,2022-09-02,1050.0
2297,F39190,2022-09-30,2022-09-30,1798.5600000000002
2298,F39431,2022-10-26,2022-10-28,4400.0
2299,F39821,2022-12-22,2022-12-22,1649.1
2300,F36378,2021-09-29,2021-10-08,1646.0000000000002
2301,F32852,2020-09-18,2020-09-18,137.931
2302,F38015,2022-04-28,2022-04-28,119.58000000000001
2303,F31721,2020-04-16,2020-04-16,1266.4247
2304,F32567,2020-08-11,2020-08-19,3582.0
2305,F32743,2020-09-03,2020-09-03,600.0
2306,F33040,2020-09-28,2020-10-07,600.0
2307,F34534,2021-03-16,2021-03-16,5032.0
2308,F35023,2021-05-03,2021-05-12,2901.514
2309,F35413,2021-06-24,2021-07-03,1155.0
2310,F35815,2021-08-12,2021-08-20,481.8325
2311,F35931,2021-08-23,2021-09-01,2900.0000000000005
2312,F36012,2021-08-31,2021-09-08,1000.0000000000001
2313,F36167,2021-09-15,2021-09-25,2100.0
2314,F36529,2021-10-28,2021-11-05,6290.360000000001
2315,F36530,2021-10-28,2021-11-05,2730.6200000000003
2316,F37146,2022-01-19,2022-01-27,1569.48
2317,F33284,2020-10-30,2020-10-30,172.39091100000002
2318,F34113,2021-02-04,2021-02-04,300.0
2319,F34309,2021-02-23,2021-02-23,843.0908000000001
2320,F34971,2021-05-04,2021-05-04,120.00000000000001
2321,F35144,2021-05-25,2021-05-25,120.00000000000001
2322,F35271,2021-06-09,2021-06-09,240.0
2323,F35958,2021-08-26,2021-08-26,460.00000000000006
2324,F36105,2021-09-09,2021-09-09,480.00000000000006
2325,F37325,2022-02-10,2022-02-10,1039.2
2326,F29909,2019-10-15,2019-10-15,450.00000000000006
2327,F30906,2020-01-24,2020-01-24,1126.0000000000002
2328,F31002,2020-01-30,2020-02-05,936.16
2329,F31004,2020-01-30,2020-02-05,936.1600000000001
2330,F32891,2020-09-22,2020-09-22,862.98
2331,F32892,2020-09-22,2020-09-22,862.98
2332,F33947,2021-01-20,2021-01-20,1427.0
2333,F33948,2021-01-20,2021-01-20,713.5000000000001
2334,F37037,2022-01-04,2022-01-05,48.0
2335,F40310,2023-03-01,2023-03-07,517.2
2336,F30601,2019-12-09,2019-12-17,371.94000000000005
2337,F35670,2021-07-27,2021-08-26,784.07
2338,F35775,2021-07-30,2021-09-04,784.07
2339,F31732,2020-04-16,2020-04-21,5940.000000000001
2340,F32059,2020-06-24,2020-06-24,643.5
2341,F32652,2020-08-26,2020-08-26,627.0
2342,F33179,2020-10-20,2020-10-20,258.6
2343,F33367,2020-11-10,2020-11-10,200.00000000000003
2344,F33478,2020-11-23,2020-11-23,1153.4985000000001
2345,F34241,2021-02-18,2021-02-18,427.4985
2346,F34824,2021-04-20,2021-04-20,1353.8085
2347,F35360,2021-06-21,2021-06-21,427.49850000000004
2348,F35821,2021-08-12,2021-08-12,345.93
2349,F35951,2021-08-25,2021-08-25,541.86
2350,F36177,2021-09-20,2021-09-20,1083.72
2351,F37549,2022-02-28,2022-03-04,1083.72
2352,F37716,2022-03-22,2022-03-24,1083.72
2353,F37727,2022-03-25,2022-03-25,223.4
2354,F37917,2022-04-18,2022-04-18,2167.44
2355,F38188,2022-05-19,2022-05-18,2014.3200000000002
2356,F38603,2022-07-15,2022-07-30,3678.1800000000003
2357,F38756,2022-08-08,2022-08-23,1812.5
2358,F39107,2022-09-22,2022-10-07,5113.9935000000005
2359,F39773,2022-12-21,2022-12-30,3720.0
2360,F39964,2023-01-17,2023-02-04,4399.9824
2361,F29950,2019-10-04,2019-11-02,3463.3
2362,F29467,2019-09-11,2019-09-11,1044.76
2363,F29577,2019-09-20,2019-09-20,720.0000000000001
2364,F29974,2019-10-21,2019-10-21,1422.0
2365,F30266,2019-11-14,2019-11-14,897.48
2366,F30456,2019-11-29,2019-11-29,1378.7068000000002
2367,F30489,2019-12-04,2019-12-04,140.0
2368,F30490,2019-11-29,2019-12-04,1417.5
2369,F30491,2019-12-02,2019-12-04,1417.5000000000002
2370,F30492,2019-11-29,2019-12-04,1417.5000000000002
2371,F30736,2020-01-08,2020-01-08,548.2800000000001
2372,F31260,2020-02-25,2020-02-25,1023.5346000000001
2373,F31769,2020-04-28,2020-04-28,480.00000000000006
2374,F31841,2020-05-20,2020-05-20,753.0
2375,F32026,2020-06-19,2020-06-19,450.00000000000006
2376,F32041,2020-06-22,2020-06-22,722.75
2377,F32182,2020-07-07,2020-07-07,1068.0
2378,F32482,2020-08-07,2020-08-07,684.0
2379,F32483,2020-08-07,2020-08-07,610.0
2380,F32800,2020-09-09,2020-09-09,927.5006
2381,F33420,2020-11-17,2020-11-17,1115.16
2382,F33749,2020-12-16,2020-12-16,940.0
2383,F33968,2021-01-22,2021-01-22,594.0
2384,F34292,2021-02-23,2021-02-23,1389.96
2385,F34651,2021-03-29,2021-03-29,390.00000000000006
2386,F34697,2021-04-06,2021-04-06,280.0
2387,F34803,2021-04-16,2021-04-16,792.6605999999999
2388,F35423,2021-06-28,2021-06-28,1022.6786000000002
2389,F35832,2021-08-12,2021-08-12,672.5006
2390,F35878,2021-08-20,2021-08-18,2625.0
2391,F36496,2021-10-26,2021-10-26,637.5006
2392,F36605,2021-11-08,2021-11-08,177.1
2393,F36794,2021-11-30,2021-11-30,159.48
2394,F37151,2022-01-20,2022-01-20,1007.4984999999999
2395,F37623,2022-03-15,2022-03-15,1151.7993000000001
2396,F38165,2022-05-16,2022-05-16,580.0
2397,F39187,2022-09-30,2022-09-30,1400.0
2398,F39765,2022-12-14,2022-12-14,600.0
2399,F40196,2023-02-21,2023-02-21,1037.5006
2400,F30296,2019-11-19,2019-11-19,82.1816
2401,F30610,2019-12-06,2019-12-17,1152.1000000000001
2402,F31232,2020-02-21,2020-02-21,135.0
2403,F33481,2020-11-18,2020-11-23,1266.9
2404,F34234,2021-02-17,2021-02-17,887.931
2405,F34351,2021-03-01,2021-02-25,887.931
2406,F34442,2021-03-05,2021-03-05,262.62
2407,F34606,2021-03-19,2021-03-24,1861.1999999999998
2408,F35003,2021-05-04,2021-05-07,630.0
2409,F35100,2021-05-18,2021-05-20,2531.0
2410,F35603,2021-07-15,2021-07-19,2362.04
2411,F35728,2021-07-30,2021-07-30,1034.4827
2412,F35882,2021-08-12,2021-08-19,2131.92
2413,F36565,2021-11-02,2021-11-03,851.7993
2414,F36607,2021-11-08,2021-11-08,285.0
2415,F37039,2022-01-05,2022-01-05,342.0
2416,F38154,2022-05-13,2022-05-13,342.0
2417,F39450,2022-10-31,2022-10-31,2180.0
2418,F39880,2023-01-09,2023-01-09,460.6542
2419,F40204,2023-02-21,2023-02-22,4248.96
2420,F31850,2020-05-21,2020-05-21,587.9973
2421,F31957,2020-06-09,2020-06-09,224.14000000000001
2422,F32458,2020-08-05,2020-08-05,129.293
2423,F32956,2020-09-24,2020-09-30,2904.0000000000005
2424,F33115,2020-10-14,2020-10-14,155.16000000000003
2425,F34548,2021-03-18,2021-03-18,476.63750000000005
2426,F35041,2021-05-13,2021-05-13,1539.9978
2427,F35615,2021-07-23,2021-07-20,2900.0000000000005
2428,F36126,2021-09-13,2021-09-13,96.3665
2429,F36970,2021-12-21,2021-12-21,313.5
2430,F39473,2022-10-26,2022-11-01,2309.9967
2431,F38992,2022-08-29,2022-09-06,913.8
2432,F39575,2022-11-10,2022-11-15,913.8000000000001
2433,F30320,2019-11-13,2019-12-06,1591.8000000000002
2434,F32241,2020-06-30,2020-07-29,3405.9
2435,F32923,2020-09-18,2020-10-13,2142.0
2436,F35235,2021-06-02,2021-06-17,260.0
2437,F36386,2021-10-11,2021-10-26,1933.6899999999998
2438,F36387,2021-10-11,2021-10-26,940.0000000000001
2439,F36522,2021-10-28,2021-11-12,912.0000000000001
2440,F37315,2022-02-03,2022-02-24,6008.1252
2441,F39760,2022-12-13,2022-12-28,2371.7400000000002
2442,F37890,2022-04-12,2022-04-12,2053.4
2443,F30836,2020-01-20,2020-01-20,740.0000000000001
2444,F30845,2020-01-14,2020-01-20,1197.0
2445,F30941,2020-01-20,2020-01-28,1197.0
2446,F31857,2020-05-14,2020-05-22,1895.0
2447,F34888,2021-04-26,2021-04-26,1050.0
2448,F35948,2021-08-25,2021-08-25,185.00000000000003
2449,F37666,2022-03-17,2022-03-17,588.0
2450,F37763,2022-03-24,2022-03-30,1793.7500000000002
2451,F38240,2022-05-24,2022-05-26,420.0
2452,F29786,2019-09-12,2019-10-04,1889.0200000000002
2453,F30046,2019-10-28,2019-10-28,6200.000000000001
2454,F31027,2020-02-06,2020-02-06,17710.0
2455,F31247,2020-02-06,2020-02-24,17710.0
2456,F33740,2020-12-01,2020-12-16,4156.0
2457,F38464,2022-06-23,2022-06-27,16467.5
2458,F38591,2022-07-13,2022-07-13,1194.8400000000001
2459,F38612,2022-07-14,2022-07-18,7134.000000000001
2460,F38621,2022-07-19,2022-07-19,1194.8400000000001
2461,F31839,2020-05-20,2020-06-04,2857.0
2462,F33842,2021-01-07,2021-01-22,218.75
2463,F33893,2021-01-13,2021-01-28,200.00000000000003
2464,F34354,2021-02-25,2021-03-12,1094.25
2465,F34457,2021-03-08,2021-03-23,2868.2180000000003
2466,F35264,2021-06-08,2021-06-23,3291.908
2467,F35994,2021-08-23,2021-09-15,5632.500000000001
2468,F34523,2021-03-08,2021-03-16,2400.0
2469,F34676,2021-04-05,2021-03-31,932.0000000000001
2470,F33687,2020-12-09,2020-12-09,1408.0000000000002
2471,F38725,2022-08-01,2022-08-01,645.0
